1_LT_001_PV,2_PIT_001_PV,3_AIT_005_PV,2_FIC_401_SP,2_FIC_601_SP,1_P_005_STATUS,2_FIC_601_PV,2_MV_601_STATUS,2_FIC_301_PV,3_AIT_003_PV,2_FIC_601_CO,2_FQ_501_PV,2_FIC_401_PV,2_LT_001_PV,2_MV_401_STATUS,2A_AIT_001_PV,2_DPIT_001_PV,2_FIC_501_CO,2B_AIT_001_PV,2_FIC_201_CO,2_FQ_101_PV,1_MV_003_STATUS,2B_AIT_003_PV,2_MV_003_STATUS,2_PIT_002_PV,2_FIC_301_CO,2_MV_201_STATUS,2B_AIT_002_PV,1_AIT_001_PV,2_P_003_STATUS,2_MCV_501_CO,2_FQ_201_PV,2_FIC_201_PV,1_P_003_STATUS,3_AIT_004_PV,LEAK_DIFF_PRESSURE,2B_AIT_004_PV,2_FIT_001_PV,2_MCV_101_CO,2_FIC_301_SP,2_FIC_101_PV,2A_AIT_002_PV,2_FIC_401_CO,2_MCV_301_CO,1_P_001_STATUS,2_FIC_101_CO,2_FIT_002_PV,1_MV_001_STATUS,3_AIT_002_PV,2_MCV_601_CO,2_MV_101_STATUS,1_AIT_005_PV,2_LT_002_PV,2_PIC_003_PV,2_PIC_003_CO,2_MV_006_STATUS,2_MV_501_STATUS,2_FIC_201_SP,1_AIT_004_PV,2_P_003_SPEED,2_PIT_003_PV,2_FIC_501_PV,TOTAL_CONS_REQUIRED_FLOW,3_FIT_001_PV,1_FIT_001_PV,2_FIC_501_SP,2_FIT_003_PV,2_MCV_201_CO,1_P_006_STATUS,2A_AIT_004_PV,2_MCV_401_CO,2_FIC_101_SP,2A_AIT_003_PV,2_P_004_SPEED,2_FQ_601_PV,2_FQ_301_PV,2_FQ_401_PV,1_AIT_003_PV,3_LT_001_PV,2_MV_301_STATUS,2_MCV_007_CO,1_MV_002_STATUS,1_AIT_002_PV,"Attack LABLE (1:No Attack, -1:Attack)"
51.5224,150.505,0.497973,0.12,0.12,1,0.122592,1,0.108293,7.2603,28.7164,0.128482,0.123138,69.4275,1,0.169922,2485.36,27.2769,0.19043,30.639,0.110489,1,8.74058,1,87.3094,25.6842,1,9.18184,167.118,1,30.639,0.136414,0.135017,1,639.69,63.2024,474.467,0,28.7164,0.11,0.111394,5.58E-41,25.4641,25.4641,1,25.9873,0.679935,1,8279.1,25.9873,1,0.280172,71.9864,0.0211866,50,1,1,0.12,463.672,-0.012289,0.0211443,0.129998,0.69,0.00135027,0.00116833,0.12,0,27.2769,1,475.152,25.6842,0.1,8.6875,0.0333689,0.122828,0.107883,0.124545,11.9522,64.3365,1,0,1,0.595476,1
51.5224,150.505,0.497973,0.12,0.12,1,0.122592,1,0.108293,7.2603,28.7164,0.128482,0.123138,69.4275,1,0.169922,2485.36,27.2769,0.19043,30.639,0.110489,1,8.74058,1,87.3094,25.6842,1,9.18184,167.118,1,30.639,0.136414,0.135017,1,639.69,63.2024,474.467,0,28.7164,0.11,0.111394,5.58E-41,25.4641,25.4641,1,25.9873,0.679935,1,8279.1,25.9873,1,0.280172,71.9864,0.0211866,50,1,1,0.12,463.672,-0.012289,0.0211443,0.129998,0.69,0.00135027,0.00116833,0.12,0,27.2769,1,475.152,25.6842,0.1,8.6875,0.0333689,0.122828,0.107883,0.124545,11.9522,64.3365,1,0,1,0.595476,1
51.5215,150.466,0.49793,0.12,0.12,1,0.122022,1,0.107883,7.24728,28.7008,0.12739,0.124894,69.4254,1,0.169922,2482.15,27.2096,0.19043,30.4743,0.10874,1,8.74058,1,87.1353,25.6988,1,9.18184,167.175,1,30.4951,0.134695,0.136899,1,642.375,63.4633,474.467,0,28.7032,0.11,0.11068,5.58E-41,25.4026,25.3964,1,25.895,0.679925,1,8279.1,25.8878,1,0.280154,72.2504,0.0210735,50,1,1,0.12,463.722,-0.0141084,0.0210735,0.128039,0.69,0.00130765,0.00110522,0.12,0,27.2187,1,475.152,25.6891,0.1,8.6875,0.0297055,0.122544,0.108678,0.125592,11.9568,64.2403,1,0,1,0.589476,1
51.5215,150.466,0.49793,0.12,0.12,1,0.122022,1,0.107883,7.24728,28.7008,0.12739,0.124894,69.4254,1,0.169922,2482.15,27.2096,0.19043,30.4743,0.10874,1,8.74058,1,87.1353,25.6988,1,9.18184,167.175,1,30.4951,0.134695,0.136899,1,642.375,63.4633,474.467,0,28.7032,0.11,0.11068,5.58E-41,25.4026,25.3964,1,25.895,0.679925,1,8279.1,25.8878,1,0.280154,72.2504,0.0210735,50,1,1,0.12,463.722,-0.0141084,0.0210735,0.128039,0.69,0.00130765,0.00110522,0.12,0,27.2187,1,475.152,25.6891,0.1,8.6875,0.0297055,0.122544,0.108678,0.125592,11.9568,64.2403,1,0,1,0.589476,1
51.5215,150.466,0.49793,0.12,0.12,1,0.122022,1,0.107883,7.24728,28.7008,0.12739,0.124894,69.4254,1,0.169922,2482.15,27.2096,0.19043,30.4743,0.10874,1,8.74058,1,87.1353,25.6988,1,9.18184,167.175,1,30.4951,0.134695,0.136899,1,642.375,63.4633,474.467,0,28.7032,0.11,0.11068,5.58E-41,25.4026,25.3964,1,25.895,0.679925,1,8279.1,25.8878,1,0.280154,72.2504,0.0210735,50,1,1,0.12,463.722,-0.0141084,0.0210735,0.128039,0.69,0.00130765,0.00110522,0.12,0,27.2187,1,475.152,25.6891,0.1,8.6875,0.0297055,0.122544,0.108678,0.125592,11.9568,64.2403,1,0,1,0.589476,1
51.5215,150.466,0.49793,0.12,0.12,1,0.122022,1,0.107883,7.24728,28.7008,0.12739,0.124894,69.4254,1,0.169922,2482.15,27.2096,0.19043,30.4743,0.10874,1,8.74058,1,87.1353,25.6988,1,9.18184,167.175,1,30.4951,0.134695,0.136899,1,642.375,63.4633,474.467,0,28.7032,0.11,0.11068,5.58E-41,25.4026,25.3964,1,25.895,0.679925,1,8279.1,25.8878,1,0.280154,72.2504,0.0210735,50,1,1,0.12,463.722,-0.0141084,0.0210735,0.128039,0.69,0.00130765,0.00110522,0.12,0,27.2187,1,475.152,25.6891,0.1,8.6875,0.0297055,0.122544,0.108678,0.125592,11.9568,64.2403,1,0,1,0.589476,1
51.5215,150.466,0.49793,0.12,0.12,1,0.122022,1,0.107883,7.24728,28.7008,0.12739,0.124894,69.4254,1,0.169922,2482.15,27.2096,0.19043,30.4743,0.10874,1,8.74058,1,87.1353,25.6988,1,9.18184,167.175,1,30.4951,0.134695,0.136899,1,642.375,63.4633,474.467,0,28.7032,0.11,0.11068,5.58E-41,25.4026,25.3964,1,25.895,0.679925,1,8279.1,25.8878,1,0.280154,72.2504,0.0210735,50,1,1,0.12,463.722,-0.0141084,0.0210735,0.128039,0.69,0.00130765,0.00110522,0.12,0,27.2187,1,475.152,25.6891,0.1,8.6875,0.0297055,0.122544,0.108678,0.125592,11.9568,64.2403,1,0,1,0.589476,1
51.5215,150.466,0.49793,0.12,0.12,1,0.122022,1,0.107883,7.24728,28.7008,0.12739,0.124894,69.4254,1,0.169922,2482.15,27.2096,0.19043,30.4743,0.10874,1,8.74058,1,87.1353,25.6988,1,9.18184,167.175,1,30.4951,0.134695,0.136899,1,642.375,63.4633,474.467,0,28.7032,0.11,0.11068,5.58E-41,25.4026,25.3964,1,25.895,0.679925,1,8279.1,25.8878,1,0.280154,72.2504,0.0210735,50,1,1,0.12,463.722,-0.0141084,0.0210735,0.128039,0.69,0.00130765,0.00110522,0.12,0,27.2187,1,475.152,25.6891,0.1,8.6875,0.0297055,0.122544,0.108678,0.125592,11.9568,64.2403,1,0,1,0.589476,1
51.5023,150.437,0.497858,0.12,0.12,1,0.122057,1,0.108604,7.26662,28.6837,0.127424,0.123726,69.4797,1,0.169922,2482.96,27.1107,0.19043,30.3461,0.110099,1,8.69077,1,87.1249,25.7037,1,9.1826,167.211,1,30.3482,0.133184,0.135951,1,640.284,63.5024,474.526,0,28.6807,0.11,0.112139,5.31E-41,25.3722,25.3743,1,25.7946,0.679888,1,8279.1,25.8198,1,0.280137,72.5198,0.0210558,50,1,1,0.12,463.773,-0.0124775,0.0210558,0.130436,0.69,0.0014478,0.000958517,0.12,0,27.1201,1,475.145,25.7224,0.1,8.6875,0.032746,0.121497,0.107833,0.121793,11.9584,64.4063,1,0,1,0.601477,1
51.5023,150.437,0.497858,0.12,0.12,1,0.122057,1,0.108604,7.26662,28.6837,0.127424,0.123726,69.4797,1,0.169922,2482.96,27.1107,0.19043,30.3461,0.110099,1,8.69077,1,87.1249,25.7037,1,9.1826,167.211,1,30.3482,0.133184,0.135951,1,640.284,63.5024,474.526,0,28.6807,0.11,0.112139,5.31E-41,25.3722,25.3743,1,25.7946,0.679888,1,8279.1,25.8198,1,0.280137,72.5198,0.0210558,50,1,1,0.12,463.773,-0.0124775,0.0210558,0.130436,0.69,0.0014478,0.000958517,0.12,0,27.1201,1,475.145,25.7224,0.1,8.6875,0.032746,0.121497,0.107833,0.121793,11.9584,64.4063,1,0,1,0.601477,1
51.5023,150.437,0.497858,0.12,0.12,1,0.122057,1,0.108604,7.26662,28.6837,0.127424,0.123726,69.4797,1,0.169922,2482.96,27.1107,0.19043,30.3461,0.110099,1,8.69077,1,87.1249,25.7037,1,9.1826,167.211,1,30.3482,0.133184,0.135951,1,640.284,63.5024,474.526,0,28.6807,0.11,0.112139,5.31E-41,25.3722,25.3743,1,25.7946,0.679888,1,8279.1,25.8198,1,0.280137,72.5198,0.0210558,50,1,1,0.12,463.773,-0.0124775,0.0210558,0.130436,0.69,0.0014478,0.000958517,0.12,0,27.1201,1,475.145,25.7224,0.1,8.6875,0.032746,0.121497,0.107833,0.121793,11.9584,64.4063,1,0,1,0.601477,1
51.5023,150.437,0.497858,0.12,0.12,1,0.122057,1,0.108604,7.26662,28.6837,0.127424,0.123726,69.4797,1,0.169922,2482.96,27.1107,0.19043,30.3461,0.110099,1,8.69077,1,87.1249,25.7037,1,9.1826,167.211,1,30.3482,0.133184,0.135951,1,640.284,63.5024,474.526,0,28.6807,0.11,0.112139,5.31E-41,25.3722,25.3743,1,25.7946,0.679888,1,8279.1,25.8198,1,0.280137,72.5198,0.0210558,50,1,1,0.12,463.773,-0.0124775,0.0210558,0.130436,0.69,0.0014478,0.000958517,0.12,0,27.1201,1,475.145,25.7224,0.1,8.6875,0.032746,0.121497,0.107833,0.121793,11.9584,64.4063,1,0,1,0.601477,1
51.5023,150.437,0.497858,0.12,0.12,1,0.122057,1,0.108604,7.26662,28.6837,0.127424,0.123726,69.4797,1,0.169922,2482.96,27.1107,0.19043,30.3461,0.110099,1,8.69077,1,87.1249,25.7037,1,9.1826,167.211,1,30.3482,0.133184,0.135951,1,640.284,63.5024,474.526,0,28.6807,0.11,0.112139,5.31E-41,25.3722,25.3743,1,25.7946,0.679888,1,8279.1,25.8198,1,0.280137,72.5198,0.0210558,50,1,1,0.12,463.773,-0.0124775,0.0210558,0.130436,0.69,0.0014478,0.000958517,0.12,0,27.1201,1,475.145,25.7224,0.1,8.6875,0.032746,0.121497,0.107833,0.121793,11.9584,64.4063,1,0,1,0.601477,1
51.538,150.299,0.49798,0.12,0.12,1,0.121392,1,0.106624,7.42178,28.6728,0.128015,0.124046,69.4992,1,0.169922,2485.86,27.0448,0.19043,30.2258,0.109654,1,8.69077,1,86.8686,25.7347,1,9.1826,167.149,1,30.2258,0.135479,0.134751,1,630.46,63.2483,474.526,0,28.6728,0.11,0.107673,5.31E-41,25.337,25.337,1,25.7491,0.678517,1,8279.1,25.7491,1,0.280461,72.7056,0.0207086,50,1,1,0.12,463.795,-0.0155017,0.0207086,0.129684,0.69,0.00134371,0.000979006,0.12,0,27.0448,1,475.145,25.7347,0.1,8.6875,0.0324674,0.123041,0.106108,0.124901,11.9573,64.445,1,0,1,0.595476,1
51.538,150.299,0.49798,0.12,0.12,1,0.121392,1,0.106624,7.42178,28.6728,0.128015,0.124046,69.4992,1,0.169922,2485.86,27.0448,0.19043,30.2258,0.109654,1,8.69077,1,86.8686,25.7347,1,9.1826,167.149,1,30.2258,0.135479,0.134751,1,630.46,63.2483,474.526,0,28.6728,0.11,0.107673,5.31E-41,25.337,25.337,1,25.7491,0.678517,1,8279.1,25.7491,1,0.280461,72.7056,0.0207086,50,1,1,0.12,463.795,-0.0155017,0.0207086,0.129684,0.69,0.00134371,0.000979006,0.12,0,27.0448,1,475.145,25.7347,0.1,8.6875,0.0324674,0.123041,0.106108,0.124901,11.9573,64.445,1,0,1,0.595476,1
51.538,150.299,0.49798,0.12,0.12,1,0.121392,1,0.106624,7.42178,28.6728,0.128015,0.124046,69.4992,1,0.169922,2485.86,27.0448,0.19043,30.2258,0.109654,1,8.69077,1,86.8686,25.7347,1,9.1826,167.149,1,30.2258,0.135479,0.134751,1,630.46,63.2483,474.526,0,28.6728,0.11,0.107673,5.31E-41,25.337,25.337,1,25.7491,0.678517,1,8279.1,25.7491,1,0.280461,72.7056,0.0207086,50,1,1,0.12,463.795,-0.0155017,0.0207086,0.129684,0.69,0.00134371,0.000979006,0.12,0,27.0448,1,475.145,25.7347,0.1,8.6875,0.0324674,0.123041,0.106108,0.124901,11.9573,64.445,1,0,1,0.595476,1
51.538,150.299,0.49798,0.12,0.12,1,0.121392,1,0.106624,7.42178,28.6728,0.128015,0.124046,69.4992,1,0.169922,2485.86,27.0448,0.19043,30.2258,0.109654,1,8.69077,1,86.8686,25.7347,1,9.1826,167.149,1,30.2258,0.135479,0.134751,1,630.46,63.2483,474.526,0,28.6728,0.11,0.107673,5.31E-41,25.337,25.337,1,25.7491,0.678517,1,8279.1,25.7491,1,0.280461,72.7056,0.0207086,50,1,1,0.12,463.795,-0.0155017,0.0207086,0.129684,0.69,0.00134371,0.000979006,0.12,0,27.0448,1,475.145,25.7347,0.1,8.6875,0.0324674,0.123041,0.106108,0.124901,11.9573,64.445,1,0,1,0.595476,1
51.538,150.299,0.49798,0.12,0.12,1,0.121392,1,0.106624,7.42178,28.6728,0.128015,0.124046,69.4992,1,0.169922,2485.86,27.0448,0.19043,30.2258,0.109654,1,8.69077,1,86.8686,25.7347,1,9.1826,167.149,1,30.2258,0.135479,0.134751,1,630.46,63.2483,474.526,0,28.6728,0.11,0.107673,5.31E-41,25.337,25.337,1,25.7491,0.678517,1,8279.1,25.7491,1,0.280461,72.7056,0.0207086,50,1,1,0.12,463.795,-0.0155017,0.0207086,0.129684,0.69,0.00134371,0.000979006,0.12,0,27.0448,1,475.145,25.7347,0.1,8.6875,0.0324674,0.123041,0.106108,0.124901,11.9573,64.445,1,0,1,0.595476,1
51.538,150.299,0.49798,0.12,0.12,1,0.121392,1,0.106624,7.42178,28.6728,0.128015,0.124046,69.4992,1,0.169922,2485.86,27.0448,0.19043,30.2258,0.109654,1,8.72858,1,86.8686,25.7347,1,9.05919,167.149,1,30.2258,0.135479,0.134751,1,630.46,63.2483,474.542,0,28.6728,0.11,0.107673,5.35E-41,25.337,25.337,1,25.7491,0.678517,1,8279.1,25.7491,1,0.280461,72.7056,0.0207086,50,1,1,0.12,463.795,-0.0155017,0.0207086,0.129684,0.69,0.00134371,0.000979006,0.12,0,27.0448,1,475.196,25.7347,0.1,8.6875,0.0324674,0.123041,0.106108,0.124901,11.9573,64.445,1,0,1,0.595476,1
51.6012,150.319,0.497916,0.12,0.12,1,0.122254,1,0.109029,7.61739,28.6508,0.127585,0.124607,69.4879,1,0.169922,2487.08,27.0069,0.19043,30.0653,0.111898,1,8.72858,1,86.8771,25.7259,1,9.05919,167.152,1,30.0653,0.135944,0.136308,1,620.53,63.2025,474.542,0,28.6508,0.11,0.1101,5.35E-41,25.2926,25.2926,1,25.6352,0.679666,1,8279.1,25.6352,1,0.280276,72.9043,0.020807,50,1,1,0.12,463.834,-0.0161655,0.020807,0.125902,0.69,0.00141911,0.00119783,0.12,0,27.0069,1,475.196,25.7259,0.1,8.6875,0.0281319,0.122113,0.108018,0.122891,11.9552,64.3463,1,0,1,0.583479,1
51.6012,150.319,0.497916,0.12,0.12,1,0.122254,1,0.109029,7.61739,28.6508,0.127585,0.124607,69.4879,1,0.169922,2487.08,27.0069,0.19043,30.0653,0.111898,1,8.72858,1,86.8771,25.7259,1,9.05919,167.152,1,30.0653,0.135944,0.136308,1,620.53,63.2025,474.542,0,28.6508,0.11,0.1101,5.35E-41,25.2926,25.2926,1,25.6352,0.679666,1,8279.1,25.6352,1,0.280276,72.9043,0.020807,50,1,1,0.12,463.834,-0.0161655,0.020807,0.125902,0.69,0.00141911,0.00119783,0.12,0,27.0069,1,475.196,25.7259,0.1,8.6875,0.0281319,0.122113,0.108018,0.122891,11.9552,64.3463,1,0,1,0.583479,1
51.6012,150.319,0.497916,0.12,0.12,1,0.122254,1,0.109029,7.61739,28.6508,0.127585,0.124607,69.4879,1,0.169922,2487.08,27.0069,0.19043,30.0653,0.111898,1,8.72858,1,86.8771,25.7259,1,9.05919,167.152,1,30.0653,0.135944,0.136308,1,620.53,63.2025,474.542,0,28.6508,0.11,0.1101,5.35E-41,25.2926,25.2926,1,25.6352,0.679666,1,8279.1,25.6352,1,0.280276,72.9043,0.020807,50,1,1,0.12,463.834,-0.0161655,0.020807,0.125902,0.69,0.00141911,0.00119783,0.12,0,27.0069,1,475.196,25.7259,0.1,8.6875,0.0281319,0.122113,0.108018,0.122891,11.9552,64.3463,1,0,1,0.583479,1
51.6012,150.319,0.497916,0.12,0.12,1,0.122254,1,0.109029,7.61739,28.6508,0.127585,0.124607,69.4879,1,0.169922,2487.08,27.0069,0.19043,30.0653,0.111898,1,8.72858,1,86.8771,25.7259,1,9.05919,167.152,1,30.0653,0.135944,0.136308,1,620.53,63.2025,474.542,0,28.6508,0.11,0.1101,5.35E-41,25.2926,25.2926,1,25.6352,0.679666,1,8279.1,25.6352,1,0.280276,72.9043,0.020807,50,1,1,0.12,463.834,-0.0161655,0.020807,0.125902,0.69,0.00141911,0.00119783,0.12,0,27.0069,1,475.196,25.7259,0.1,8.6875,0.0281319,0.122113,0.108018,0.122891,11.9552,64.3463,1,0,1,0.583479,1
51.6012,150.319,0.497916,0.12,0.12,1,0.122254,1,0.109029,7.61739,28.6508,0.127585,0.124607,69.4879,1,0.169922,2487.08,27.0069,0.19043,30.0653,0.111898,1,8.72858,1,86.8771,25.7259,1,9.05919,167.152,1,30.0653,0.135944,0.136308,1,620.53,63.2025,474.542,0,28.6508,0.11,0.1101,5.35E-41,25.2926,25.2926,1,25.6352,0.679666,1,8279.1,25.6352,1,0.280276,72.9043,0.020807,50,1,1,0.12,463.834,-0.0161655,0.020807,0.125902,0.69,0.00141911,0.00119783,0.12,0,27.0069,1,475.196,25.7259,0.1,8.6875,0.0281319,0.122113,0.108018,0.122891,11.9552,64.3463,1,0,1,0.583479,1
51.6012,150.319,0.497916,0.12,0.12,1,0.122254,1,0.109029,7.61739,28.6508,0.127585,0.124607,69.4879,1,0.169922,2487.08,27.0069,0.19043,30.0653,0.111898,1,8.72858,1,86.8771,25.7259,1,9.05919,167.152,1,30.0653,0.135944,0.136308,1,620.53,63.2025,474.542,0,28.6508,0.11,0.1101,5.35E-41,25.2926,25.2926,1,25.6352,0.679666,1,8279.1,25.6352,1,0.280276,72.9043,0.020807,50,1,1,0.12,463.834,-0.0161655,0.020807,0.125902,0.69,0.00141911,0.00119783,0.12,0,27.0069,1,475.196,25.7259,0.1,8.6875,0.0281319,0.122113,0.108018,0.122891,11.9552,64.3463,1,0,1,0.583479,1
51.558,150.248,0.497963,0.12,0.12,1,0.121385,1,0.106739,7.53316,28.642,0.12794,0.121369,69.4949,1,0.169922,2484.99,26.9043,0.19043,29.9612,0.10827,1,8.72858,1,86.9305,25.7605,1,9.05919,167.168,1,29.9754,0.133709,0.133149,1,626.227,63.2557,474.542,0,28.6324,0.11,0.108949,5.35E-41,25.2911,25.2847,1,25.5538,0.679807,1,8279.1,25.5433,1,0.280404,73.0726,0.0211118,50,1,1,0.12,463.89,-0.0141084,0.0211118,0.128643,0.69,0.00133306,0.00136338,0.12,0,26.9184,1,475.196,25.758,0.1,8.6875,0.03132,0.121661,0.106732,0.124103,11.9582,64.3005,1,0,1,0.619473,1
51.558,150.248,0.497963,0.12,0.12,1,0.121385,1,0.106739,7.53316,28.642,0.12794,0.121369,69.4949,1,0.169922,2484.99,26.9043,0.19043,29.9612,0.10827,1,8.72858,1,86.9305,25.7605,1,9.05919,167.168,1,29.9754,0.133709,0.133149,1,626.227,63.2557,474.542,0,28.6324,0.11,0.108949,5.35E-41,25.2911,25.2847,1,25.5538,0.679807,1,8279.1,25.5433,1,0.280404,73.0726,0.0211118,50,1,1,0.12,463.89,-0.0141084,0.0211118,0.128643,0.69,0.00133306,0.00136338,0.12,0,26.9184,1,475.196,25.758,0.1,8.6875,0.03132,0.121661,0.106732,0.124103,11.9582,64.3005,1,0,1,0.619473,1
51.558,150.248,0.497963,0.12,0.12,1,0.121385,1,0.106739,7.53316,28.642,0.12794,0.121369,69.4949,1,0.169922,2484.99,26.9043,0.19043,29.9612,0.10827,1,8.72858,1,86.9305,25.7605,1,9.05919,167.168,1,29.9754,0.133709,0.133149,1,626.227,63.2557,474.542,0,28.6324,0.11,0.108949,5.35E-41,25.2911,25.2847,1,25.5538,0.679807,1,8279.1,25.5433,1,0.280404,73.0726,0.0211118,50,1,1,0.12,463.89,-0.0141084,0.0211118,0.128643,0.69,0.00133306,0.00136338,0.12,0,26.9184,1,475.196,25.758,0.1,8.6875,0.03132,0.121661,0.106732,0.124103,11.9582,64.3005,1,0,1,0.619473,1
51.558,150.248,0.497963,0.12,0.12,1,0.121385,1,0.106739,7.53316,28.642,0.12794,0.121369,69.4949,1,0.169922,2484.99,26.9043,0.19043,29.9612,0.10827,1,8.72836,1,86.9305,25.7605,1,9.11777,167.168,1,29.9754,0.133709,0.133149,1,626.227,63.2557,474.517,0,28.6324,0.11,0.108949,5.42E-41,25.2911,25.2847,1,25.5538,0.679807,1,8279.1,25.5433,1,0.280404,73.0726,0.0211118,50,1,1,0.12,463.89,-0.0141084,0.0211118,0.128643,0.69,0.00133306,0.00136338,0.12,0,26.9184,1,475.155,25.758,0.1,8.6875,0.03132,0.121661,0.106732,0.124103,11.9582,64.3005,1,0,1,0.619473,1
51.558,150.248,0.497963,0.12,0.12,1,0.121385,1,0.106739,7.53316,28.642,0.12794,0.121369,69.4949,1,0.169922,2484.99,26.9043,0.19043,29.9612,0.10827,1,8.72836,1,86.9305,25.7605,1,9.11777,167.168,1,29.9754,0.133709,0.133149,1,626.227,63.2557,474.517,0,28.6324,0.11,0.108949,5.42E-41,25.2911,25.2847,1,25.5538,0.679807,1,8279.1,25.5433,1,0.280404,73.0726,0.0211118,50,1,1,0.12,463.89,-0.0141084,0.0211118,0.128643,0.69,0.00133306,0.00136338,0.12,0,26.9184,1,475.155,25.758,0.1,8.6875,0.03132,0.121661,0.106732,0.124103,11.9582,64.3005,1,0,1,0.619473,1
51.5752,150.367,0.497831,0.12,0.12,1,0.122918,1,0.108139,7.32009,28.6052,0.126339,0.124361,69.4848,1,0.169922,2483.03,26.8624,0.19043,29.7926,0.110653,1,8.72836,1,86.8731,25.7653,1,9.11777,167.083,1,29.8039,0.135573,0.136007,1,637.559,63.4072,474.517,0,28.6192,0.11,0.110666,5.42E-41,25.2345,25.2554,1,25.4442,0.684085,1,8279.1,25.4563,1,0.280162,73.1182,0.0210135,50,1,1,0.12,463.952,-0.0161082,0.0209771,0.125365,0.69,0.00133552,0.00107981,0.12,0,26.842,1,475.155,25.7624,0.1,8.6875,0.0284597,0.123147,0.108661,0.122769,11.9603,64.3779,1,0,1,0.601477,1
51.5752,150.367,0.497831,0.12,0.12,1,0.122918,1,0.108139,7.32009,28.6052,0.126339,0.124361,69.4848,1,0.169922,2483.03,26.8624,0.19043,29.7926,0.110653,1,8.72836,1,86.8731,25.7653,1,9.11777,167.083,1,29.8039,0.135573,0.136007,1,637.559,63.4072,474.517,0,28.6192,0.11,0.110666,5.42E-41,25.2345,25.2554,1,25.4442,0.684085,1,8279.1,25.4563,1,0.280162,73.1182,0.0210135,50,1,1,0.12,463.952,-0.0161082,0.0209771,0.125365,0.69,0.00133552,0.00107981,0.12,0,26.842,1,475.155,25.7624,0.1,8.6875,0.0284597,0.123147,0.108661,0.122769,11.9603,64.3779,1,0,1,0.601477,1
51.5752,150.367,0.497831,0.12,0.12,1,0.122918,1,0.108139,7.32009,28.6052,0.126339,0.124361,69.4848,1,0.169922,2483.03,26.8624,0.19043,29.7926,0.110653,1,8.72836,1,86.8731,25.7653,1,9.11777,167.083,1,29.8039,0.135573,0.136007,1,637.559,63.4072,474.517,0,28.6192,0.11,0.110666,5.42E-41,25.2345,25.2554,1,25.4442,0.684085,1,8279.1,25.4563,1,0.280162,73.1182,0.0210135,50,1,1,0.12,463.952,-0.0161082,0.0209771,0.125365,0.69,0.00133552,0.00107981,0.12,0,26.842,1,475.155,25.7624,0.1,8.6875,0.0284597,0.123147,0.108661,0.122769,11.9603,64.3779,1,0,1,0.601477,1
51.5752,150.367,0.497831,0.12,0.12,1,0.122918,1,0.108139,7.32009,28.6052,0.126339,0.124361,69.4848,1,0.169922,2483.03,26.8624,0.19043,29.7926,0.110653,1,8.72836,1,86.8731,25.7653,1,9.11777,167.083,1,29.8039,0.135573,0.136007,1,637.559,63.4072,474.517,0,28.6192,0.11,0.110666,5.42E-41,25.2345,25.2554,1,25.4442,0.684085,1,8279.1,25.4563,1,0.280162,73.1182,0.0210135,50,1,1,0.12,463.952,-0.0161082,0.0209771,0.125365,0.69,0.00133552,0.00107981,0.12,0,26.842,1,475.155,25.7624,0.1,8.6875,0.0284597,0.123147,0.108661,0.122769,11.9603,64.3779,1,0,1,0.601477,1
51.5752,150.367,0.497831,0.12,0.12,1,0.122918,1,0.108139,7.32009,28.6052,0.126339,0.124361,69.4848,1,0.169922,2483.03,26.8624,0.19043,29.7926,0.110653,1,8.72836,1,86.8731,25.7653,1,9.11777,167.083,1,29.8039,0.135573,0.136007,1,637.559,63.4072,474.517,0,28.6192,0.11,0.110666,5.42E-41,25.2345,25.2554,1,25.4442,0.684085,1,8279.1,25.4563,1,0.280162,73.1182,0.0210135,50,1,1,0.12,463.952,-0.0161082,0.0209771,0.125365,0.69,0.00133552,0.00107981,0.12,0,26.842,1,475.155,25.7624,0.1,8.6875,0.0284597,0.123147,0.108661,0.122769,11.9603,64.3779,1,0,1,0.601477,1
51.5752,150.367,0.497831,0.12,0.12,1,0.122918,1,0.108139,7.32009,28.6052,0.126339,0.124361,69.4848,1,0.169922,2483.03,26.8624,0.19043,29.7926,0.110653,1,8.72836,1,86.8731,25.7653,1,9.11777,167.083,1,29.8039,0.135573,0.136007,1,637.559,63.4072,474.517,0,28.6192,0.11,0.110666,5.42E-41,25.2345,25.2554,1,25.4442,0.684085,1,8279.1,25.4563,1,0.280162,73.1182,0.0210135,50,1,1,0.12,463.952,-0.0161082,0.0209771,0.125365,0.69,0.00133552,0.00107981,0.12,0,26.842,1,475.155,25.7624,0.1,8.6875,0.0284597,0.123147,0.108661,0.122769,11.9603,64.3779,1,0,1,0.601477,1
51.5075,150.311,0.497896,0.12,0.12,1,0.121651,1,0.107493,7.14205,28.5997,0.128643,0.12381,69.4308,1,0.169922,2481.16,26.7685,0.19043,29.6521,0.109526,1,8.72836,1,86.7418,25.7864,1,9.11777,167.098,1,29.6723,0.135662,0.136643,1,646.9,63.4023,474.517,0,28.5986,0.11,0.10868,5.42E-41,25.211,25.2131,1,25.3669,0.679875,1,8279.1,25.3543,1,0.280132,72.9178,0.0209447,50,1,1,0.12,463.986,-0.0142887,0.0209653,0.12753,0.69,0.00119127,0.00101343,0.12,0,26.7537,1,475.155,25.7843,0.1,8.6875,0.0328198,0.121046,0.107166,0.123371,11.9609,64.3765,1,0,1,0.565483,1
